HeartRate
76.36
74.41
72.48
97.11
105.94
117.08
94.23
104
85.57
84.77
63.89
70.33
58.35
78.15
70.48
91.32
73
84.54
75.04
75.98
75.29
77.42
78.83
79.1
71.02
61.21
49.16
56.26
67.2
78.59
80.93
81.38
70.32
70.98
92.37
126.94
128.16
92.58
73.15
57.07
58.17
54.35
67.48
81.52
69.67
94.05
114.49
133.03
114.38
87.2
90.19
76.31
71.25
76.77
82.64
91.24
77.58
79.16
76.2
71.92
87.48
106.04
119.77
96
94.7
84.39
91.91
76.98
77.85
78.39
89.61
103.27
103.98
110.03
93.8
80.66
65.82
67.66
81.7
82
81.58
80.11
81.04
82.64
83.66
69.66
70.78
68.56
71.22
101.14
94.14
106.48
76.9
78.73
93.96
82.45
89.85
73.45
71.3
64.57
60.71
70.01
73.9
75.68
77.98
81.44
82.89
73.51
65.34
64.45
66.9
72.62
65.8
62.86
50.59
48.09
56.97
69.78
75.5
71.16
69.98
71.83
73.04
88.04
88.68
92.67
77.92
75.75
72.42
73.08
72.97
75.87
78.53
69.06
68.64
61.43
63.94
65.08
70.6
83.11
76.03
114.08
102.85
110.85
60.62
82.32
80.25
91.32
71.71
98.73
93.45
105.33
68.01
77.28
74.87
78.53
78.18
89.27
92.46
97.53
101.85
105.86
97.56
76.95
74.14
74.14
76.01
76.72
74.35
72.02
75.02
65.14
68.29
54.14
68.15
68.73
80.38
80.54
81.79
83.84
84.48
69.95
56.79
88.29
89.97
91.59
57.66
79.25
101.51
100.44
90.16
79.31
79.83
95.9
83.16
83.84
65.99
78.88
79.75
80.14
79.01
79.46
81.6
83.49
69.68
68.93
56.24
63.37
63.37
76.37
83.68
70.13
70.3
67.27
78.42
77.19
79.58
82.73
82.29
78.79
86.98
86.98
105.44
95.11
85.15
68.6
67.71
77.39
77.11
89.96
89.27
91.14
78.93
79.61
79.01
80.37
68.45
69.36
69.51
98.45
95.61
86.59
88.15
79.79
75.86
59.23
70.27
84.43
83.35
69.91
63.09
49.81
59.95
77.74
90.15
83
71.87
70.29
78.99
76.05
73.91
71.65
72.42
77.02
119.76
134.64
129.44
100.94
99.35
112.2
113.71
100.42
88.93
73.76
72.14
73.66
75.89
76.13
87.36
86.53
100.9
87.5
86.84
74.4
91.89
92.41
93.27
78.59
78.2
78.49
80.03
79.65
76.8
75.95
68.68
64.13
63.85
65.28
84.26
83.86
92.33
80.29
95.63
81.45
80.2
65.81
66.86
69.5
70.08
72.36
58.7
45.53
47
93.98
106.86
114.38
66.47
65.49
64.84
93.05
86.6
86.72
58.29
65.44
67.21
81.87
73.52
72.81
69.82
79.82
81.28
83.96
70.2
70.52
69.61
80.63
79.28
66.02
66.02
77.45
105.69
105.96
92.06
76.09
86.55
87.15
106.15
111.94
112.57
93.71
76.69
69.16
69.16
69.94
68.84
60.09
85.33
83.15
96.03
72.48
74.67
111.03
115.41
150.06
103.8
99.58
74.21
70.64
104.74
91.93
122.72
103
143.4
127.03
117.91
83.91
72.9
54.71
58.53
56.41
94.89
86.74
107.38
71.37
101.4
77.17
89.93
88.33
114.12
120.41
90.56
75.36
64.64
78.41
80.61
82.88
105.61
109.34
135.91
111.86
97.64
74.94
87.85
84.57
71.1
49.28
52.79
60.25
71.78
82.96
71.09
60.96
50.7
77.25
83.69
90.21
100.4
109.5
121.22
95.59
109.65
126.05
125.93
132.94
106.9
109.18
77.1
116.29
126.03
148.43
128.09
115.84
96.7
81.01
84.28
101.4
138.3
137.26
108.6
98.12
100.45
111.02
69.34
77.86
67.06
70.05
61.02
60.42
58.56
61.84
96.02
107.27
105.01
78.21
64.69
79.36
81.31
91.2
71.58
74.91
66.67
72.72
62.41
69.52
79.17
99.48
119.73
110.47
97.01
114.16
96.51
96.97
53.84
54.68
66.35
114.06
124.94
114.23
73.49
70.79
110.72
126.12
138.42
124.5
141.3
137.25
103.65
97.12
107.76
110.92
81.51
63.99
93.92
105.37
96.18
72.7
79.24
91.65
91.94
69.1
62.82
80.95
81.22
90.59
75.26
84.16
78.55
70.46
62.02
63.02
68.46
77.74
86.01
86.95
86.58
78.57
77.19
79.54
77.35
74.71
74.15
75.57
74.87
73.95
75.26
111.09
113.31
127.98
94.23
94.38
79.99
78.73
75.86
76.29
78.38
76.77
74.02
74.3
92.82
95.72
94.88
69.94
88.64
90.53
104.11
73.72
73.72
71.35
85.28
86.41
86.89
85.57
85.07
102.53
101.18
87.19
69.25
81.57
89.93
95.11
92.54
96.49
91.63
81.59
76.35
80.99
94.22
98.09
102.23
98.78
98.65
86.99
83.44
89.91
98.54
91.11
83.9
72.3
70.09
83.34
85.67
86.33
71.7
71.58
72.52
72.41
85.66
75.31
81.07
65.21
72.39
77.04
80.79
86.07
77.39
74.34
78.28
75.72
77.27
83.09
84.35
100.4
105.57
105.57
123.39
124.46
128.96
117.55
88.48
90.15
58.9
75.18
72.59
78.85
96.99
83.55
75.22
55.55
67.86
79.2
77.11
79.8
82.37
81.7
77.59
77.15
77.15
77.52
89.1
87.97
89.15
79.1
78.28
87.82
84.66
108.14
93.26
84.03
65.93
73.34
84.64
81.21
78.09
78.54
66.45
65.84
63.57
75.15
77.52
99.18
93.21
116.83
96.4
101.4
74.59
73.49
76.36
78.31
78.31
78.02
78.29
76.68
74.58
76.29
78.57
78.82
93.56
95.5
97.08
91.47
90.69
92.02
82.28
81.69
95.58
95.14
95.89
72.6
93.63
80.62
90.81
72.43
86.06
87.98
86.51
87.34
85.26
85.89
71.92
72.42
57.97
71.6
68.74
82.4
82.91
84.19
82.34
95.47
86.26
87.66
71.89
82.18
83.91
85.72
86.38
86.72
86.4
83.65
72.46
71.54
66.68
86.51
87.27
117.9
109.09
109.56
87.42
87.42
85.89
83.73
69.07
64.71
79.3
89.05
91.65
72.43
71.97
71.12
73.35
74.53
71.18
78.26
89.36
92.95
87.36
69.71
80.41
79.04
86.9
77.07
76.94
78.69
80.79
82
79.58
88.87
93.92
103.87
106.17
93.61
106.22
93.34
99.51
79.21
78.54
77.68
75.81
91.28
91.4
91
77.19
77.68
76.1
62.26
62.64
62.75
87.59
89.53
98.82
83.91
81.84
62.02
63.16
61.71
72.83
74.48
90.04
90.41
90.28
76.55
75.82
73.28
73.41
74.78
76.17
75.9
78.04
99.16
98.77
95.51
75.95
76.73
76.85
77.71
80.54
80.42
76.18
82.41
84.64
88.58
78.62
78.2
79.89
81.63
86.76
95.22
94.8
86.61
71.99
70.07
60.62
66.61
68.96
77.08
71.6
80.84
77.63
90.41
92.03
96.56
86.23
75.23
77.36
76.37
74.04
64.14
79.43
96.83
108.38
96.17
81.67
82.42
82.13
80.72
79.4
118.89
141.67
129.66
92.93
73.13
86.45
85.93
86.43
86.9
71.69
57.25
56.17
65.78
75.49
74.5
78.47
80.69
82.29
82.61
84.6
85.23
97.47
94.64
93.85
81.46
82.01
68.84
69.48
71.11
85.4
71.07
56.6
54.9
69.55
83.55
85.1
82.37
98.61
100.53
101.82
87.03
84.95
104.21
102.92
102.13
69.89
72.6
72.76
87.34
87.15
73.87
58.96
58.78
72.22
124.72
147.79
133.86
93.79
81.25
85.63
102.14
87.13
82.37
64.39
64
73.31
73.83
62.62
66
78.82
89.78
90.49
76.66
76.05
68.55
92
94.49
102.58
80.41
78.28
70.58
68.48
67.88
78.08
73.36
63.95
61.92
72.08
96.39
82.31
80.39
54.81
69.05
68.04
78.72
64.21
65.36
68.09
68.48
66.52
64.89
76.67
76.67
77.73
66.58
69.64
69.92
69.25
68.3
66.46
78.15
78.3
80.43
68.21
77.47
79.16
95.73
87.76
72.67
56.91
41.58
91.4
90.99
93.65
58.61
72.57
84.11
84.94
71.09
57.9
50.76
75.44
87.72
92.96
72.72
75.63
77.19
85.27
83.42
79.69
80.12
80.6
85.36
72.3
70.61
70.09
85.53
87.06
72.36
93.45
98.6
121.94
85.56
66.09
42.37
42.95
55.19
55.39
55.22
57.97
94.11
108.48
107.18
84.46
69.22
55.6
55.15
70.39
